Year,Commodity Code,Crop Name,County Code,County,Harvested Acres,Yield,Production,Price P/U,Unit,Value
2014,261999,ALMONDS ALL,991,Sum of Others,808.0,0.6,486.0,10738.07,Tons,5218700
2014,261999,ALMONDS ALL,999,State Total,1039225.0,1.0,1039884.0,7319.91,,7611860700
2014,333999,ANISE (FENNEL),53,Monterey,699.0,17.17,12000.0,756.0,Tons,9072000
2014,333999,ANISE (FENNEL),991,Sum of Others,202.0,11.5,2322.0,1092.59,Tons,2537000
2014,333999,ANISE (FENNEL),999,State Total,901.0,15.9,14322.0,810.57,,11609000
2014,483999,APIARY PRODUCTS BEES PACKAGED,11,Colusa,,,3500.0,75.14,Lbs,263000
2014,483999,APIARY PRODUCTS BEES PACKAGED,21,Glenn,,,122000.0,16.63,Lbs,2029000
2014,483999,APIARY PRODUCTS BEES PACKAGED,47,Merced,,,67700.0,18.33,Lbs,1241000
2014,483999,APIARY PRODUCTS BEES PACKAGED,991,Sum of Others,,,9660.0,50.0,Lbs,483000
2014,483999,APIARY PRODUCTS BEES PACKAGED,999,State Total,,,202860.0,19.8,,4016000
2014,485999,APIARY PRODUCTS BEES QUEEN,11,Colusa,,,43500.0,23.49,Each,1022000
2014,485999,APIARY PRODUCTS BEES QUEEN,21,Glenn,,,180000.0,20.07,Each,3613000
2014,485999,APIARY PRODUCTS BEES QUEEN,47,Merced,,,20600.0,20.05,Each,413000
2014,485999,APIARY PRODUCTS BEES QUEEN,89,Shasta,,,149000.0,20.6,Each,3069000
2014,485999,APIARY PRODUCTS BEES QUEEN,99,Stanislaus,,,7500.0,20.0,Each,150000
2014,485999,APIARY PRODUCTS BEES QUEEN,991,Sum of Others,,,45400.0,19.76,Each,897000
2014,485999,APIARY PRODUCTS BEES QUEEN,999,State Total,,,446000.0,20.55,,9164000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,7,Butte,,,,,,920000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,9,Calaveras,,,,,,220000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,13,Contra Costa,,,,,,597000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,27,Inyo,,,,,,21600
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,57,Nevada,,,,,,410000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,61,Placer,,,,,,50000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,67,Sacramento,,,,,,231000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,77,San Joaquin,,,,,,209000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,89,Shasta,,,,,,1288000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,95,Solano,,,,,,1208000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,97,Sonoma,,,,,,128000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,103,Tehama,,,,,,4078000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,109,Tuolumne,,,,,,75000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,113,Yolo,,,,,,7120000
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,991,Sum of Others,,,,,,4870
2014,489999,APIARY PRODUCTS BEES UNSPECIFIED,999,State Total,,,,,,16560470
2014,482999,APIARY PRODUCTS BEESWAX,19,Fresno,,,214000.0,3.23,Lbs,691000
2014,482999,APIARY PRODUCTS BEESWAX,25,Imperial,,,10900.0,2.2,Lbs,24000
2014,482999,APIARY PRODUCTS BEESWAX,29,Kern,,,471000.0,3.5,Lbs,1647000
2014,482999,APIARY PRODUCTS BEESWAX,31,Kings,,,12100.0,3.25,Lbs,39300
2014,482999,APIARY PRODUCTS BEESWAX,37,Los Angeles,,,13800.0,3.74,Lbs,51600
2014,482999,APIARY PRODUCTS BEESWAX,39,Madera,,,117000.0,3.6,Lbs,421000
2014,482999,APIARY PRODUCTS BEESWAX,47,Merced,,,45700.0,3.87,Lbs,177000
2014,482999,APIARY PRODUCTS BEESWAX,53,Monterey,,,420.0,4.6,Lbs,1930
2014,482999,APIARY PRODUCTS BEESWAX,65,Riverside,,,12800.0,2.6,Lbs,33300
2014,482999,APIARY PRODUCTS BEESWAX,73,San Diego,,,,,Lbs,2580
2014,482999,APIARY PRODUCTS BEESWAX,81,San Mateo,,,1010.0,5.94,Lbs,6000
2014,482999,APIARY PRODUCTS BEESWAX,99,Stanislaus,,,506000.0,3.48,Lbs,1761000
2014,482999,APIARY PRODUCTS BEESWAX,107,Tulare,,,250000.0,3.48,Lbs,870000
2014,482999,APIARY PRODUCTS BEESWAX,111,Ventura,,,4700.0,4.04,Lbs,19000
2014,482999,APIARY PRODUCTS BEESWAX,991,Sum of Others,,,14210.0,2.7,Lbs,38430
2014,482999,APIARY PRODUCTS BEESWAX,999,State Total,,,1673640.0,3.45,,5783140
2014,481999,APIARY PRODUCTS HONEY,11,Colusa,,,18300.0,2.24,Lbs,41000
2014,481999,APIARY PRODUCTS HONEY,19,Fresno,,,2694000.0,2.29,Lbs,6169000
2014,481999,APIARY PRODUCTS HONEY,25,Imperial,,,443000.0,2.91,Lbs,1288000
2014,481999,APIARY PRODUCTS HONEY,27,Inyo,,,129000.0,3.0,Lbs,387000
2014,481999,APIARY PRODUCTS HONEY,29,Kern,,,3765000.0,2.03,Lbs,7643000
2014,481999,APIARY PRODUCTS HONEY,31,Kings,,,367000.0,2.05,Lbs,753000
2014,481999,APIARY PRODUCTS HONEY,37,Los Angeles,,,647000.0,2.15,Lbs,1392000
2014,481999,APIARY PRODUCTS HONEY,39,Madera,,,970000.0,2.56,Lbs,2482000
2014,481999,APIARY PRODUCTS HONEY,43,Mariposa,,,36800.0,2.04,Lbs,75000
2014,481999,APIARY PRODUCTS HONEY,47,Merced,,,2166000.0,1.96,Lbs,4245000
2014,481999,APIARY PRODUCTS HONEY,53,Monterey,,,8700.0,2.25,Lbs,19600
2014,481999,APIARY PRODUCTS HONEY,63,Plumas,,,,,Lbs,11400
2014,481999,APIARY PRODUCTS HONEY,65,Riverside,,,695000.0,2.2,Lbs,1529000
2014,481999,APIARY PRODUCTS HONEY,73,San Diego,,,,,Lbs,151000
2014,481999,APIARY PRODUCTS HONEY,75,San Francisco,,,,,Lbs,52500
2014,481999,APIARY PRODUCTS HONEY,77,San Joaquin,,,125000.0,2.0,Lbs,250000
2014,481999,APIARY PRODUCTS HONEY,81,San Mateo,,,40000.0,8.28,Lbs,331000
2014,481999,APIARY PRODUCTS HONEY,89,Shasta,,,28300.0,2.51,Lbs,71000
2014,481999,APIARY PRODUCTS HONEY,99,Stanislaus,,,4341000.0,2.03,Lbs,8812000
2014,481999,APIARY PRODUCTS HONEY,107,Tulare,,,15795000.0,2.79,Lbs,44025000
2014,481999,APIARY PRODUCTS HONEY,111,Ventura,,,65600.0,2.09,Lbs,137000
2014,481999,APIARY PRODUCTS HONEY,991,Sum of Others,,,61700.0,2.04,Lbs,126000
2014,481999,APIARY PRODUCTS HONEY,999,State Total,,,32396400.0,2.46,,79990500
2014,486999,APIARY PRODUCTS POLLINATION FEES,7,Butte,,,58500.0,170.0,Col,9945000
2014,486999,APIARY PRODUCTS POLLINATION FEES,11,Colusa,,,97600.0,142.28,Col,13887000
2014,486999,APIARY PRODUCTS POLLINATION FEES,17,El Dorado,,,4300.0,205.12,Col,882000
2014,486999,APIARY PRODUCTS POLLINATION FEES,19,Fresno,,,,,Col,65620000
2014,486999,APIARY PRODUCTS POLLINATION FEES,21,Glenn,,,,,Col,14501000
2014,486999,APIARY PRODUCTS POLLINATION FEES,25,Imperial,,,57900.0,54.04,Col,3129000
2014,486999,APIARY PRODUCTS POLLINATION FEES,29,Kern,,,431000.0,172.73,Col,74447000
2014,486999,APIARY PRODUCTS POLLINATION FEES,31,Kings,,,51900.0,148.19,Col,7691000
2014,486999,APIARY PRODUCTS POLLINATION FEES,39,Madera,,,216000.0,179.0,Col,38664000
2014,486999,APIARY PRODUCTS POLLINATION FEES,47,Merced,,,159000.0,161.96,Col,25752000
2014,486999,APIARY PRODUCTS POLLINATION FEES,53,Monterey,,,2250.0,50.22,Col,113000
2014,486999,APIARY PRODUCTS POLLINATION FEES,65,Riverside,,,23100.0,141.0,Col,3257000
2014,486999,APIARY PRODUCTS POLLINATION FEES,73,San Diego,,,,,Col,2129000
2014,486999,APIARY PRODUCTS POLLINATION FEES,77,San Joaquin,,,133000.0,144.0,Col,19152000
2014,486999,APIARY PRODUCTS POLLINATION FEES,89,Shasta,,,16900.0,174.85,Col,2955000
2014,486999,APIARY PRODUCTS POLLINATION FEES,95,Solano,,,27000.0,65.63,Col,1772000
2014,486999,APIARY PRODUCTS POLLINATION FEES,99,Stanislaus,,,329000.0,181.66,Col,59767000
2014,486999,APIARY PRODUCTS POLLINATION FEES,101,Sutter,,,50900.0,62.97,Col,3205000
2014,486999,APIARY PRODUCTS POLLINATION FEES,103,Tehama,,,21500.0,156.0,Col,3354000
2014,486999,APIARY PRODUCTS POLLINATION FEES,107,Tulare,,,170000.0,129.0,Col,21930000
2014,486999,APIARY PRODUCTS POLLINATION FEES,111,Ventura,,,,,Col,398000
2014,486999,APIARY PRODUCTS POLLINATION FEES,115,Yuba,,,11600.0,26.03,Col,302000
2014,486999,APIARY PRODUCTS POLLINATION FEES,991,Sum of Others,,,6490.0,134.98,Col,876000
2014,486999,APIARY PRODUCTS POLLINATION FEES,999,State Total,,,1867940.0,155.83,,373728000
2014,211999,APPLES ALL,17,El Dorado,852.0,6.63,5650.0,2970.44,Tons,16783000
2014,211999,APPLES ALL,19,Fresno,270.0,16.81,4540.0,1150.0,Tons,5221000
2014,211999,APPLES ALL,45,Mendocino,215.0,3.43,738.0,750.68,Tons,554000
2014,211999,APPLES ALL,61,Placer,49.0,2.84,139.0,1035.97,Tons,144000
2014,211999,APPLES ALL,65,Riverside,11.0,3.27,36.0,1033.33,Tons,37200
2014,211999,APPLES ALL,69,San Benito,264.0,25.0,6600.0,298.03,Tons,1967000
2014,211999,APPLES ALL,71,San Bernardino,341.0,2.84,970.0,2130.93,Tons,2067000
2014,211999,APPLES ALL,73,San Diego,254.0,2.0,508.0,1582.68,Tons,804000
2014,211999,APPLES ALL,77,San Joaquin,2720.0,24.63,67000.0,556.87,Tons,37310000
2014,211999,APPLES ALL,87,Santa Cruz,2050.0,18.24,37400.0,291.82,Tons,10914000
2014,211999,APPLES ALL,97,Sonoma,2320.0,4.35,10100.0,337.82,Tons,3412000
2014,211999,APPLES ALL,99,Stanislaus,631.0,21.71,13700.0,651.97,Tons,8932000
2014,211999,APPLES ALL,991,Sum of Others,1991.0,12.66,25211.0,440.21,Tons,11098100
2014,211999,APPLES ALL,999,State Total,11968.0,14.42,172592.0,575.02,,99243300
2014,217999,APRICOTS ALL,13,Contra Costa,66.0,4.85,320.0,3490.63,Tons,1117000
2014,217999,APRICOTS ALL,19,Fresno,1130.0,6.87,7760.0,1305.03,Tons,10127000
2014,217999,APRICOTS ALL,31,Kings,766.0,5.68,4350.0,2010.57,Tons,8746000
2014,217999,APRICOTS ALL,47,Merced,314.0,4.81,1510.0,327.15,Tons,494000
2014,217999,APRICOTS ALL,65,Riverside,17.0,2.24,38.0,907.89,Tons,34500
2014,217999,APRICOTS ALL,69,San Benito,552.0,5.16,2850.0,923.51,Tons,2632000
2014,217999,APRICOTS ALL,77,San Joaquin,827.0,11.97,9900.0,500.0,Tons,4950000
2014,217999,APRICOTS ALL,85,Santa Clara,203.0,3.5,711.0,700.42,Tons,498000
2014,217999,APRICOTS ALL,99,Stanislaus,4700.0,11.4,53600.0,568.99,Tons,30498000
2014,217999,APRICOTS ALL,107,Tulare,587.0,6.13,3600.0,2790.0,Tons,10044000
2014,217999,APRICOTS ALL,991,Sum of Others,188.0,9.33,1754.0,1605.07,Tons,2815300
2014,217999,APRICOTS ALL,999,State Total,9350.0,9.24,86393.0,832.89,,71955800
2014,301999,ARTICHOKES,53,Monterey,5000.0,5.42,27100.0,1500.0,Tons,40650000
2014,301999,ARTICHOKES,65,Riverside,642.0,8.05,5170.0,1260.74,Tons,6518000
2014,301999,ARTICHOKES,81,San Mateo,64.0,3.94,252.0,1138.89,Tons,287000
2014,301999,ARTICHOKES,991,Sum of Others,50.0,10.48,524.0,1359.27,Tons,712260
2014,301999,ARTICHOKES,999,State Total,5756.0,5.74,33046.0,1457.58,,48167260
2014,302999,ASPARAGUS UNSPECIFIED,19,Fresno,2110.0,2.66,5610.0,3109.98,Tons,17447000
2014,302999,ASPARAGUS UNSPECIFIED,53,Monterey,2130.0,4.16,8860.0,1889.95,Tons,16745000
2014,302999,ASPARAGUS UNSPECIFIED,77,San Joaquin,4650.0,1.83,8510.0,3027.97,Tons,25768000
2014,302999,ASPARAGUS UNSPECIFIED,991,Sum of Others,308.0,1.32,407.0,2693.83,Tons,1096388
2014,302999,ASPARAGUS UNSPECIFIED,999,State Total,9198.0,2.54,23387.0,2610.7,,61056388
2014,221999,AVOCADOS ALL,53,Monterey,229.0,2.51,575.0,2120.0,Tons,1219000
2014,221999,AVOCADOS ALL,65,Riverside,5670.0,3.3,18700.0,1890.0,Tons,35343000
2014,221999,AVOCADOS ALL,71,San Bernardino,200.0,4.11,822.0,1608.27,Tons,1322000
2014,221999,AVOCADOS ALL,73,San Diego,18400.0,3.21,59100.0,2606.4,Tons,154038000
2014,221999,AVOCADOS ALL,79,San Luis Obispo,4630.0,2.48,11500.0,1975.13,Tons,22714000
2014,221999,AVOCADOS ALL,83,Santa Barbara,7300.0,3.62,26400.0,2270.3,Tons,59936000
2014,221999,AVOCADOS ALL,111,Ventura,19700.0,2.46,48400.0,2644.17,Tons,127978000
2014,221999,AVOCADOS ALL,991,Sum of Others,1346.0,2.81,3782.0,2403.91,Tons,9091600
2014,221999,AVOCADOS ALL,999,State Total,57475.0,2.95,169279.0,2431.73,,411641600
2014,113995,BARLEY FEED,53,Monterey,3850.0,0.5,1930.0,287.05,Tons,554000
2014,113995,BARLEY FEED,107,Tulare,1450.0,1.68,2440.0,270.9,Tons,661000
2014,113995,BARLEY FEED,999,State Total,5300.0,0.82,4370.0,278.03,,1215000
2014,113999,BARLEY UNSPECIFIED,19,Fresno,1090.0,1.99,2170.0,336.87,Tons,731000
2014,113999,BARLEY UNSPECIFIED,21,Glenn,679.0,2.5,1700.0,210.0,Tons,357000
2014,113999,BARLEY UNSPECIFIED,29,Kern,1470.0,1.75,2570.0,212.84,Tons,547000
2014,113999,BARLEY UNSPECIFIED,47,Merced,1220.0,2.62,3200.0,250.0,Tons,800000
2014,113999,BARLEY UNSPECIFIED,65,Riverside,410.0,1.65,677.0,524.37,Tons,355000
2014,113999,BARLEY UNSPECIFIED,79,San Luis Obispo,5190.0,0.19,987.0,265.45,Tons,262000
2014,113999,BARLEY UNSPECIFIED,93,Siskiyou,6780.0,2.14,14500.0,227.1,Tons,3293000
2014,113999,BARLEY UNSPECIFIED,991,Sum of Others,2099.0,2.96,6211.0,156.45,Tons,971720
2014,113999,BARLEY UNSPECIFIED,999,State Total,18938.0,1.69,32015.0,228.54,,7316720
2014,161741,BEANS BLACKEYE (PEAS),99,Stanislaus,307.0,0.75,230.0,1100.0,Tons,253000
2014,161741,BEANS BLACKEYE (PEAS),991,Sum of Others,194.0,0.9,175.0,1120.0,Tons,196000
2014,161741,BEANS BLACKEYE (PEAS),999,State Total,501.0,0.81,405.0,1108.64,,449000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,7,Butte,1940.0,0.8,1550.0,1100.65,Tons,1706000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,11,Colusa,4590.0,1.29,5920.0,1100.0,Tons,6512000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,19,Fresno,4390.0,0.95,4170.0,824.94,Tons,3440000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,21,Glenn,2320.0,1.05,2440.0,1097.95,Tons,2679000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,29,Kern,1030.0,1.83,1880.0,1197.34,Tons,2251000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,53,Monterey,490.0,1.0,490.0,1120.41,Tons,549000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,77,San Joaquin,10800.0,1.3,14000.0,904.0,Tons,12656000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,81,San Mateo,54.0,0.76,41.0,4951.22,Tons,203000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,83,Santa Barbara,2680.0,,,,Tons,2200000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,95,Solano,2000.0,1.28,2550.0,1192.94,Tons,3042000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,99,Stanislaus,688.0,1.0,688.0,969.48,Tons,667000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,107,Tulare,8680.0,1.67,14500.0,1160.0,Tons,16820000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,111,Ventura,404.0,,,,Tons,1185000
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,991,Sum of Others,7534.0,0.72,5397.0,1272.52,Tons,6867800
2014,169999,BEANS DRY EDIBLE UNSPECIFIED,999,State Total,47600.0,1.2,53626.0,1070.24,,60777800
2014,162399,BEANS FAVA,81,San Mateo,265.0,3.29,872.0,2061.93,Tons,1798000
2014,162399,BEANS FAVA,999,State Total,265.0,3.29,872.0,2061.93,,1798000
2014,304399,BEANS FRESH UNSPECIFIED,13,Contra Costa,477.0,4.8,2290.0,1989.52,Tons,4556000
2014,304399,BEANS FRESH UNSPECIFIED,65,Riverside,1190.0,6.28,7470.0,1285.68,Tons,9604000
2014,304399,BEANS FRESH UNSPECIFIED,99,Stanislaus,1760.0,1.4,2460.0,1100.0,Tons,2706000
2014,304399,BEANS FRESH UNSPECIFIED,991,Sum of Others,1004.0,5.96,5988.0,535.35,Tons,3205700
2014,304399,BEANS FRESH UNSPECIFIED,999,State Total,4431.0,4.11,18208.0,1102.36,,20071700
2014,161742,BEANS GARBANZO,991,Sum of Others,456.0,0.85,386.0,2365.28,Tons,913000
2014,161742,BEANS GARBANZO,999,State Total,456.0,0.85,386.0,2365.28,,913000
2014,161132,BEANS LIMA BABY DRY,99,Stanislaus,4460.0,1.5,6690.0,1210.01,Tons,8095000
2014,161132,BEANS LIMA BABY DRY,991,Sum of Others,582.0,0.95,553.0,1226.04,Tons,678000
2014,161132,BEANS LIMA BABY DRY,999,State Total,5042.0,1.44,7243.0,1211.24,,8773000
2014,161131,BEANS LIMA LARGE DRY,47,Merced,720.0,1.19,858.0,1182.98,Tons,1015000
2014,161131,BEANS LIMA LARGE DRY,99,Stanislaus,4760.0,1.26,6000.0,1720.0,Tons,10320000
2014,161131,BEANS LIMA LARGE DRY,999,State Total,5480.0,1.25,6858.0,1652.81,,11335000
2014,161199,BEANS LIMA UNSPECIFIED,77,San Joaquin,1000.0,1.45,1450.0,1720.0,Tons,2494000
2014,161199,BEANS LIMA UNSPECIFIED,111,Ventura,3570.0,1.76,6270.0,1254.86,Tons,7868000
2014,161199,BEANS LIMA UNSPECIFIED,991,Sum of Others,535.0,0.41,221.0,1837.1,Tons,406000
2014,161199,BEANS LIMA UNSPECIFIED,999,State Total,5105.0,1.56,7941.0,1356.0,,10768000
2014,171619,BEANS SEED,21,Glenn,367.0,1.05,385.0,1301.3,Tons,501000
2014,171619,BEANS SEED,53,Monterey,1800.0,0.95,1710.0,2109.94,Tons,3608000
2014,171619,BEANS SEED,77,San Joaquin,510.0,1.27,650.0,1520.0,Tons,988000
2014,171619,BEANS SEED,83,Santa Barbara,585.0,,,,Tons,951000
2014,171619,BEANS SEED,101,Sutter,1060.0,0.94,992.0,1259.07,Tons,1249000
2014,171619,BEANS SEED,999,State Total,4322.0,1.0,3737.0,1698.15,,7297000
2014,304999,BEANS SNAP UNSPECIFIED,81,San Mateo,80.0,2.78,222.0,1378.38,Tons,306000
2014,304999,BEANS SNAP UNSPECIFIED,85,Santa Clara,973.0,4.3,4180.0,1310.29,Tons,5477000
2014,304999,BEANS SNAP UNSPECIFIED,991,Sum of Others,1686.0,7.27,12262.0,918.41,Tons,11261490
2014,304999,BEANS SNAP UNSPECIFIED,999,State Total,2739.0,6.08,16664.0,1022.83,,17044490
2014,305999,BEETS GARDEN,71,San Bernardino,4.0,3.25,13.0,1592.31,Tons,20700
2014,305999,BEETS GARDEN,111,Ventura,164.0,13.96,2290.0,1057.64,Tons,2422000
2014,305999,BEETS GARDEN,991,Sum of Others,1089.0,12.47,13583.0,498.96,Tons,6777330
2014,305999,BEETS GARDEN,999,State Total,1257.0,12.64,15886.0,580.39,,9220030
2014,230639,BERRIES BLACKBERRIES,87,Santa Cruz,813.0,6.19,5030.0,6959.44,Tons,35006000
2014,230639,BERRIES BLACKBERRIES,991,Sum of Others,41.0,2.8,115.0,3292.17,Tons,378600
2014,230639,BERRIES BLACKBERRIES,999,State Total,854.0,6.02,5145.0,6877.47,,35384600
2014,238199,BERRIES BLUEBERRIES,19,Fresno,719.0,4.23,3040.0,7373.03,Tons,22414000
2014,238199,BERRIES BLUEBERRIES,29,Kern,608.0,7.37,4480.0,5302.9,Tons,23757000
2014,238199,BERRIES BLUEBERRIES,77,San Joaquin,1310.0,5.0,6550.0,4200.0,Tons,27510000
2014,238199,BERRIES BLUEBERRIES,107,Tulare,1410.0,3.36,4740.0,4290.08,Tons,20335000
2014,238199,BERRIES BLUEBERRIES,111,Ventura,528.0,3.92,2070.0,11524.15,Tons,23855000
2014,238199,BERRIES BLUEBERRIES,991,Sum of Others,691.0,2.25,1557.0,1767.37,Tons,2751800
2014,238199,BERRIES BLUEBERRIES,999,State Total,5266.0,4.26,22437.0,5376.07,,120622800
2014,230869,BERRIES BOYSENBERRIES,991,Sum of Others,5.0,,,,Tons,199400
2014,230869,BERRIES BOYSENBERRIES,999,State Total,5.0,,,,,199400
2014,239999,BERRIES BUSHBERRIES UNSPECIFIED,73,San Diego,320.0,9.0,2880.0,12653.13,Tons,36441000
2014,239999,BERRIES BUSHBERRIES UNSPECIFIED,85,Santa Clara,10.0,3.7,37.0,1889.19,Tons,69900
2014,239999,BERRIES BUSHBERRIES UNSPECIFIED,87,Santa Cruz,91.0,,,,Tons,1359000
2014,239999,BERRIES BUSHBERRIES UNSPECIFIED,991,Sum of Others,9.0,1.22,11.0,4152.73,Tons,45680
2014,239999,BERRIES BUSHBERRIES UNSPECIFIED,999,State Total,430.0,8.64,2928.0,12485.17,,37915580
2014,236199,BERRIES RASPBERRIES,53,Monterey,782.0,9.0,7040.0,6390.06,Tons,44986000
2014,236199,BERRIES RASPBERRIES,83,Santa Barbara,1460.0,6.85,10000.0,4515.5,Tons,45155000
2014,236199,BERRIES RASPBERRIES,87,Santa Cruz,2420.0,9.96,24100.0,5449.21,Tons,131326000
2014,236199,BERRIES RASPBERRIES,111,Ventura,4630.0,9.27,42900.0,5609.84,Tons,240662000
2014,236199,BERRIES RASPBERRIES,999,State Total,9292.0,9.04,84040.0,5498.92,,462129000
2014,237199,BERRIES STRAWBERRIES FRESH MARKET,53,Monterey,11100.0,34.59,384000.0,1800.0,Tons,691200000
2014,237199,BERRIES STRAWBERRIES FRESH MARKET,67,Sacramento,100.0,3.0,300.0,3996.67,Tons,1199000
2014,237199,BERRIES STRAWBERRIES FRESH MARKET,79,San Luis Obispo,2640.0,39.02,103000.0,1732.49,Tons,178446000
2014,237199,BERRIES STRAWBERRIES FRESH MARKET,83,Santa Barbara,5960.0,38.93,232000.0,1737.16,Tons,403021000
2014,237199,BERRIES STRAWBERRIES FRESH MARKET,111,Ventura,8480.0,26.3,223000.0,2512.6,Tons,560310000
2014,237199,BERRIES STRAWBERRIES FRESH MARKET,991,Sum of Others,63.0,2.73,172.0,3720.93,Tons,640000
2014,237199,BERRIES STRAWBERRIES FRESH MARKET,999,State Total,28343.0,33.25,942472.0,1946.81,,1834816000
2014,237299,BERRIES STRAWBERRIES PROCESSING,53,Monterey,,,29000.0,624.0,Tons,18096000
2014,237299,BERRIES STRAWBERRIES PROCESSING,79,San Luis Obispo,829.0,38.96,32300.0,845.79,Tons,27319000
2014,237299,BERRIES STRAWBERRIES PROCESSING,83,Santa Barbara,1870.0,38.98,72900.0,846.36,Tons,61700000
2014,237299,BERRIES STRAWBERRIES PROCESSING,111,Ventura,3150.0,26.29,82800.0,817.07,Tons,67653000
2014,237299,BERRIES STRAWBERRIES PROCESSING,999,State Total,5849.0,32.14,217000.0,805.38,,174768000
2014,237999,BERRIES STRAWBERRIES UNSPECIFIED,37,Los Angeles,25.0,13.6,340.0,1791.18,Tons,609000
2014,237999,BERRIES STRAWBERRIES UNSPECIFIED,59,Orange,658.0,17.93,11800.0,2305.0,Tons,27199000
